Downloading instrument: CML:CN 
Downloading instrument: CMI:CN 
Downloading instrument: ROXG:CN 
Downloading instrument: EQB:CN 
Downloading instrument: TIG:CN 
Downloading instrument: PXX:CN 
Downloading instrument: ICM:CN 
Downloading instrument: SMN:CN 
Downloading instrument: TII:CN 
Downloading instrument: AGC:CN 
Downloading instrument: IPO:CN 
Downloading instrument: TPL.H:CN 
Downloading instrument: AUN:CN 
Downloading instrument: SUM:CN 
Downloading instrument: ARG:CN 
Downloading instrument: PGM:CN 
Downloading instrument: TWM:CN 
Downloading instrument: APH:CN 
Downloading instrument: DIR.UN:CN 
Downloading instrument: SUGR:CN 
Downloading instrument: NIC:CN 
Downloading instrument: IGM:CN 
Downloading instrument: HE:CN 
Downloading instrument: PEH:CN 
Downloading instrument: ECO:CN 
Downloading instrument: GRC:CN 
Downloading instrument: TSN:CN 
Downloading instrument: SCY:CN 
Downloading instrument: CJC:CN 
Downloading instrument: CBL:CN 
Downloading instrument: COV:CN 
Downloading instrument: CYM:CN 
Downloading instrument: SBW:CN 
Downloading instrument: ARZ:CN 
Downloading instrument: VRO:CN 
Downloading instrument: SDE:CN 
Downloading instrument: ECI:CN 
Downloading instrument: HNL:CN 
Downloading instrument: URZ:CN 
Downloading instrument: POC:CN 
Downloading instrument: FE:CN 
Downloading instrument: CEU:CN 
Downloading instrument: PSH:CN 
Downloading instrument: RML:CN 
Downloading instrument: MYA:CN 
Downloading instrument: RNW:CN 
Downloading instrument: DR:CN 
Downloading instrument: RN:CN 
Downloading instrument: CTU:CN 
Downloading instrument: BITK:CN 
Downloading instrument: FTP:CN 
Downloading instrument: BPY.UN:CN 
Downloading instrument: ORA:CN 
Downloading instrument: TMI:CN 
Downloading instrument: SYZ:CN 
Downloading instrument: CNS:CN 
Downloading instrument: TGO:CN 
Downloading instrument: EUO:CN 
Downloading instrument: AGT:CN 
Downloading instrument: GXO:CN 
Downloading instrument: LIC:CN 
Downloading instrument: NSU:CN 
Downloading instrument: EMX:CN 
Downloading instrument: EFL:CN 
Downloading instrument: ELF:CN 
Downloading instrument: CSL:CN 
Downloading instrument: NWX:CN 
Downloading instrument: WMK.H:CN 
Downloading instrument: URE:CN 
Downloading instrument: FNV:CN 
Downloading instrument: NXR.UN:CN 
Downloading instrument: QST:CN 
Downloading instrument: MCA.H:CN 
Downloading instrument: KMP.UN:CN 
Downloading instrument: GSP:CN 
Downloading instrument: SRV.UN:CN 
Downloading instrument: ETG:CN 
Downloading instrument: PMTS:CN 
Downloading instrument: PRZ:CN 
Downloading instrument: EIL:CN 
Downloading instrument: BKD:CN 
Downloading instrument: MEI:CN 
Downloading instrument: TCN:CN 
Downloading instrument: CSM:CN 
Downloading instrument: JNX:CN 
Downloading instrument: SDX:CN 
Downloading instrument: TRA:CN 
Downloading instrument: TMR:CN 
Downloading instrument: LMC:CN 
Downloading instrument: AUU:CN 
Downloading instrument: ITX:CN 
Downloading instrument: CRT.UN:CN 
Downloading instrument: BUF:CN 
Downloading instrument: LGD:CN 
Downloading instrument: LFX:CN 
Downloading instrument: IRG:CN 
Downloading instrument: DNA:CN 
Downloading instrument: MD:CN 
Downloading instrument: GRG:CN 
Downloading instrument: ALG:CN 
Downloading instrument: CUU:CN 
Downloading instrument: MTO:CN 
Downloading instrument: RKN:CN 
Downloading instrument: SMD:CN 
Downloading instrument: MTZ:CN 
Downloading instrument: ECS:CN 
Downloading instrument: RSS:CN 
Downloading instrument: ESN:CN 
Downloading instrument: CGLD:CN 
Downloading instrument: KL:CN 
Downloading instrument: RK:CN 
Downloading instrument: EBM:CN 
Downloading instrument: CFY:CN 
Downloading instrument: AXY:CN 
Downloading instrument: TML:CN 
Downloading instrument: FEC:CN 
Downloading instrument: PHM:CN 
Downloading instrument: MAD:CN 
Downloading instrument: E:CN 
Downloading instrument: RUF.UN:CN 
Downloading instrument: USCO:CN 
Downloading instrument: NFI:CN 
Downloading instrument: VTT:CN 
Downloading instrument: MK.H:CN 
Downloading instrument: JWEL:CN 
Downloading instrument: GZZ:CN 
Downloading instrument: REZ:CN 
Downloading instrument: NIF.UN:CN 
Downloading instrument: AGZ:CN 
Downloading instrument: RRS:CN 
Downloading instrument: BEP.UN:CN 
Downloading instrument: CMX:CN 
Downloading instrument: TC:CN 
Downloading instrument: AUP:CN 
Downloading instrument: GC:CN 
Downloading instrument: ESX:CN 
Downloading instrument: NXO:CN 
Downloading instrument: ATW:CN 
Downloading instrument: VONE:CN 
Downloading instrument: SDY:CN 
Downloading instrument: LHR:CN 
Downloading instrument: SBB:CN 
Downloading instrument: ADW.A:CN 
Downloading instrument: CDU:CN 
Downloading instrument: EQX:CN 
Downloading instrument: HBE:CN 
Downloading instrument: GRO:CN 
Downloading instrument: AAR.UN:CN 
Downloading instrument: HMT:CN 
Downloading instrument: HOT.UN:CN 
Downloading instrument: SBI:CN 
Downloading instrument: RZZ:CN 
Downloading instrument: GSA:CN 
Downloading instrument: RKR:CN 
Downloading instrument: TOU:CN 
Downloading instrument: AGY:CN 
Downloading instrument: CNL:CN 
Downloading instrument: RPX:CN 
Downloading instrument: QEC:CN 
Downloading instrument: TK:CN 
Downloading instrument: OML:CN 
Downloading instrument: LGT.B:CN 
Downloading instrument: HBM:CN 
Downloading instrument: LEN:CN 
Downloading instrument: LM:CN 
Downloading instrument: CGT:CN 
Downloading instrument: NKO:CN 
Downloading instrument: WCC:CN 
Downloading instrument: SAU:CN 
Downloading instrument: SII:CN 
Downloading instrument: EXE:CN 
Downloading instrument: KUR.H:CN 
Downloading instrument: NXG:CN 
Downloading instrument: GZT:CN 
Downloading instrument: BSX:CN 
Downloading instrument: EOG:CN 
Downloading instrument: SPP:CN 
Downloading instrument: YRB:CN 
Downloading instrument: YTY:CN 
Downloading instrument: CFP:CN 
Downloading instrument: AMZ:CN 
Downloading instrument: ZINC:CN 
Downloading instrument: RCI.B:CN 
Downloading instrument: X:CN 
Downloading instrument: CERV:CN 
Downloading instrument: NRG:CN 
Downloading instrument: SPS:CN 
Downloading instrument: ACB:CN 
Downloading instrument: BKM:CN 
Downloading instrument: GQM:CN 
Downloading instrument: NU:CN 
Downloading instrument: FDC:CN 
Downloading instrument: CP:CN 
Downloading instrument: CSU:CN 
Downloading instrument: EAS:CN 
Downloading instrument: OXC:CN 
Downloading instrument: TNP:CN 
Downloading instrument: ECR:CN 
Downloading instrument: OTEX:CN 
Downloading instrument: DOS:CN 
Downloading instrument: GRZ:CN 
Downloading instrument: MJS:CN 
Downloading instrument: LLC:CN 
Downloading instrument: WRX:CN 
Downloading instrument: TRL:CN 
Downloading instrument: MJN:CN 
Downloading instrument: FSY:CN 
Downloading instrument: NCC.A:CN 
Downloading instrument: LIF:CN 
Downloading instrument: AME:CN 
Downloading instrument: CJR.B:CN 
Downloading instrument: IZZ:CN 
Downloading instrument: GIL:CN 
Downloading instrument: HYG:CN 
Downloading instrument: MPH:CN 
Downloading instrument: NVA:CN 
Downloading instrument: NVCN:CN 
Downloading instrument: ATD.B:CN 
Downloading instrument: QQ:CN 
Downloading instrument: CKK:CN 
Downloading instrument: KNT:CN 
Downloading instrument: NML:CN 
Downloading instrument: POG:CN 
Downloading instrument: YGR:CN 
Downloading instrument: BDI:CN 
Downloading instrument: DRG.UN:CN 
Downloading instrument: BTB.UN:CN 
Downloading instrument: AHI:CN 
Downloading instrument: ILA:CN 
Downloading instrument: BBU.UN:CN 
Downloading instrument: CHY.H:CN 
Downloading instrument: EMA:CN 
Downloading instrument: AIF:CN 
Downloading instrument: CCA:CN 
Downloading instrument: WDG:CN 
Downloading instrument: CIX:CN 
Downloading instrument: ESM:CN 
Downloading instrument: GTA:CN 
Downloading instrument: AMX:CN 
Downloading instrument: CV:CN 
Downloading instrument: CMED:CN 
Downloading instrument: CWC:CN 
Downloading instrument: TLB:CN 
Downloading instrument: BLDP:CN 
Downloading instrument: AN:CN 
Downloading instrument: SLF:CN 
Downloading instrument: FRX:CN 
Downloading instrument: ROT:CN 
Downloading instrument: MUX:CN 
Downloading instrument: SEC:CN 
Downloading instrument: OY:CN 
Downloading instrument: TEV:CN 
Downloading instrument: KER:CN 
Downloading instrument: VXL:CN 
Downloading instrument: OMI:CN 
Downloading instrument: KUU:CN 
Downloading instrument: MNW:CN 
Downloading instrument: GGA:CN 
Downloading instrument: IDM:CN 
Downloading instrument: LRA:CN 
Downloading instrument: PPL:CN 
Downloading instrument: CR:CN 
Downloading instrument: BOL:CN 
Downloading instrument: QTRH:CN 
Downloading instrument: VIV:CN 
Downloading instrument: CPC:CN 
Downloading instrument: DWS:CN 
Downloading instrument: TXP:CN 
Downloading instrument: TRQ:CN 
Downloading instrument: KMAX:CN 
Downloading instrument: PTG:CN 
Downloading instrument: SGY:CN 
Downloading instrument: CGG:CN 
Downloading instrument: RP:CN 
Downloading instrument: EHT:CN 
Downloading instrument: MPVD:CN 
Downloading instrument: GKX:CN 
Downloading instrument: PTM:CN 
Downloading instrument: EXN:CN 
Downloading instrument: EAM:CN 
Downloading instrument: SDC:CN 
Downloading instrument: XL:CN 
Downloading instrument: KIV:CN 
Downloading instrument: HUD:CN 
Downloading instrument: CEO.H:CN 
Downloading instrument: CYP:CN 
Downloading instrument: SFX:CN 
Downloading instrument: H:CN 
Downloading instrument: BGM:CN 
Downloading instrument: DHX.B:CN 
Downloading instrument: PET:CN 
Downloading instrument: AR:CN 
Downloading instrument: AAD:CN 
Downloading instrument: CET:CN 
Downloading instrument: TVA.B:CN 
Downloading instrument: GDS:CN 
Downloading instrument: CCO:CN 
Downloading instrument: SVE:CN 
Downloading instrument: IFA:CN 
Downloading instrument: APR.UN:CN 
Downloading instrument: CZN:CN 
Downloading instrument: YAK:CN 
Downloading instrument: MCG:CN 
Downloading instrument: MKA:CN 
Downloading instrument: PG:CN 
Downloading instrument: APS:CN 
Downloading instrument: VNR:CN 
Downloading instrument: NAR:CN 
Downloading instrument: FF:CN 
Downloading instrument: JAG:CN 
Downloading instrument: TMG:CN 
Downloading instrument: CDG:CN 
Downloading instrument: AOT:CN 
Downloading instrument: POI.H:CN 
Downloading instrument: OGC:CN 
Downloading instrument: SSC:CN 
Downloading instrument: SBM:CN 
Downloading instrument: ONEX:CN 
Downloading instrument: ASL:CN 
Downloading instrument: PLA:CN 
Downloading instrument: PPR:CN 
Downloading instrument: IOU:CN 
Downloading instrument: NXE:CN 
Downloading instrument: AAB:CN 
Downloading instrument: GCL:CN 
Downloading instrument: LLG:CN 
Downloading instrument: MI.UN:CN 
Downloading instrument: NWH.UN:CN 
Downloading instrument: OPW:CN 
Downloading instrument: TRI:CN 
Downloading instrument: SHLE:CN 
Downloading instrument: APHA:CN 
Downloading instrument: TOM:CN 
Downloading instrument: RX:CN 
Downloading instrument: UGE:CN 
Downloading instrument: OCN:CN 
Downloading instrument: SCB:CN 
Downloading instrument: IGO:CN 
Downloading instrument: INE:CN 
Downloading instrument: UI:CN 
Downloading instrument: MUM:CN 
Downloading instrument: IDG:CN 
Downloading instrument: URC:CN 
Downloading instrument: MET:CN 
Downloading instrument: DYA:CN 
Downloading instrument: JFC:CN 
Downloading instrument: VRS:CN 
Downloading instrument: FOR:CN 
Downloading instrument: VAN:CN 
Downloading instrument: CNR:CN 
Downloading instrument: CVE:CN 
Downloading instrument: FCR:CN 
Downloading instrument: RUM:CN 
Downloading instrument: ARX:CN 
Downloading instrument: SOT.UN:CN 
Downloading instrument: AGM:CN 
Downloading instrument: RSI:CN 
Downloading instrument: GH:CN 
Downloading instrument: FT:CN 
Downloading instrument: KAT:CN 
Downloading instrument: VZZ:CN 
Downloading instrument: ARA:CN 
Downloading instrument: EGD:CN 
Downloading instrument: MGM:CN 
Downloading instrument: BRS:CN 
Downloading instrument: VB:CN 
Downloading instrument: CUF.UN:CN 
Downloading instrument: GDL:CN 
Downloading instrument: ONC:CN 
Downloading instrument: TCL.A:CN 
Downloading instrument: CNU:CN 
Downloading instrument: MLN:CN 
Downloading instrument: SEN:CN 
Downloading instrument: OOR:CN 
Downloading instrument: HTC:CN 
Downloading instrument: WTE:CN 
Downloading instrument: DCF:CN 
Downloading instrument: MAY:CN 
Downloading instrument: TPH:CN 
Downloading instrument: MAX:CN 
Downloading instrument: AU:CN 
Downloading instrument: RRL:CN 
Downloading instrument: Y:CN 
Downloading instrument: AP.UN:CN 
Downloading instrument: ECX.H:CN 
Downloading instrument: GCG.A:CN 
Downloading instrument: KBL:CN 
Downloading instrument: FRO.UN:CN 
Downloading instrument: VPY:CN 
Downloading instrument: SNX:CN 
Downloading instrument: WFG:CN 
Downloading instrument: BCB:CN 
Downloading instrument: BUI:CN 
Downloading instrument: TRP:CN 
Downloading instrument: FMC:CN 
Downloading instrument: SWH:CN 
Downloading instrument: PBH:CN 
Downloading instrument: HWO:CN 
Downloading instrument: MTC:CN 
Downloading instrument: CRP:CN 
Downloading instrument: DC.A:CN 
Downloading instrument: CLB:CN 
Downloading instrument: BLU:CN 
Downloading instrument: EVR:CN 
Downloading instrument: CARA:CN 
Downloading instrument: MIR:CN 
Downloading instrument: SRT.UN:CN 
Downloading instrument: PEO:CN 
Downloading instrument: SAH:CN 
Downloading instrument: GSC:CN 
Downloading instrument: TPX.B:CN 
Downloading instrument: SGE:CN 
Downloading instrument: GIT:CN 
Downloading instrument: SCL:CN 
Downloading instrument: JDN:CN 
Downloading instrument: ORC.B:CN 
Downloading instrument: ONG:CN 
Downloading instrument: PX:CN 
Downloading instrument: HRX:CN 
Downloading instrument: SIR:CN 
Downloading instrument: Z:CN 
Downloading instrument: TEI:CN 
Downloading instrument: ZAR:CN 
Downloading instrument: MRO:CN 
Downloading instrument: AGD:CN 
Downloading instrument: ZNX:CN 
Downloading instrument: CBX:CN 
Downloading instrument: ORV:CN 
Downloading instrument: KTN:CN 
Downloading instrument: MFM:CN 
Downloading instrument: THO:CN 
Downloading instrument: CMM:CN 
Downloading instrument: REW:CN 
Downloading instrument: GIGA:CN 
Downloading instrument: ESK:CN 
Downloading instrument: IO:CN 
Downloading instrument: SJR.B:CN 
Downloading instrument: CYX:CN 
Downloading instrument: PHX:CN 
Downloading instrument: STGO:CN 
Downloading instrument: AWS:CN 
Downloading instrument: BMO:CN 
Downloading instrument: DJI:CN 
Downloading instrument: CNE:CN 
Downloading instrument: AGU:CN 
Downloading instrument: CMO.H:CN 
Downloading instrument: WRN:CN 
Downloading instrument: GRB:CN 
Downloading instrument: IFC:CN 
Downloading instrument: WCP:CN 
Downloading instrument: FUU:CN 
Downloading instrument: FCF:CN 
Downloading instrument: HPQ:CN 
Downloading instrument: WCM.A:CN 
Downloading instrument: GIX:CN 
Downloading instrument: NZZ:CN 
Downloading instrument: DXD:CN 
Downloading instrument: UCU:CN 
Downloading instrument: SPI:CN 
Downloading instrument: ATP:CN 
Downloading instrument: CJ:CN 
Downloading instrument: MKT:CN 
Downloading instrument: TUD:CN 
Downloading instrument: LTV:CN 
Downloading instrument: AMO:CN 
Downloading instrument: CMB:CN 
Downloading instrument: NCX:CN 
Downloading instrument: COT:CN 
Downloading instrument: TEK:CN 
Downloading instrument: CMM.C:CN 
Downloading instrument: TIN:CN 
Downloading instrument: SURG:CN 
Downloading instrument: RNX:CN 
Downloading instrument: MUN:CN 
Downloading instrument: EMP.A:CN 
Downloading instrument: SPD:CN 
Downloading instrument: PXT:CN 
Downloading instrument: XTG:CN 
Downloading instrument: IN:CN 
Downloading instrument: BBI:CN 
Downloading instrument: PRQ:CN 
Downloading instrument: DMG.H:CN 
Downloading instrument: FGD:CN 
Downloading instrument: SAT:CN 
Downloading instrument: RDK:CN 
Downloading instrument: TWC:CN 
Downloading instrument: PLY:CN 
Downloading instrument: LNF:CN 
Downloading instrument: ALC:CN 
Downloading instrument: MOZ:CN 
Downloading instrument: NBY:CN 
Downloading instrument: NVO:CN 
Downloading instrument: OGD:CN 
Downloading instrument: BKI:CN 
Downloading instrument: PNE:CN 
Downloading instrument: AEM:CN 
Downloading instrument: ACO.X:CN 
Downloading instrument: OVT:CN 
Downloading instrument: PNC.A:CN 
Downloading instrument: AZR:CN 
Downloading instrument: MCB:CN 
Downloading instrument: DHX.A:CN 
Downloading instrument: CZQ:CN 
Downloading instrument: CLS:CN 
Downloading instrument: KTO:CN 
Downloading instrument: CHR:CN 
Downloading instrument: PRG:CN 
Downloading instrument: COL:CN 
Downloading instrument: CSR:CN 
Downloading instrument: NIR:CN 
Downloading instrument: GTE:CN 
Downloading instrument: DRM:CN 
Downloading instrument: VCI:CN 
Downloading instrument: GOK:CN 
Downloading instrument: PNP:CN 
Downloading instrument: ENF:CN 
Downloading instrument: GEN:CN 
Downloading instrument: TES:CN 
Downloading instrument: XOP:CN 
Downloading instrument: CJT:CN 
Downloading instrument: BOC:CN 
Downloading instrument: QMX:CN 
Downloading instrument: MFC:CN 
Downloading instrument: RTN:CN 
Downloading instrument: VGZ:CN 
Downloading instrument: SGM:CN 
Downloading instrument: KES:CN 
Downloading instrument: XCT:CN 
Downloading instrument: NER:CN 
Downloading instrument: DUG:CN 
Downloading instrument: LGO:CN 
Downloading instrument: OPS:CN 
Downloading instrument: MXX:CN 
Downloading instrument: OCO:CN 
Downloading instrument: PFB:CN 
Downloading instrument: CAL:CN 
Downloading instrument: ICO:CN 
Downloading instrument: BCN:CN 
Downloading instrument: XAG:CN 
Downloading instrument: BTE:CN 
Downloading instrument: INQ:CN 
Downloading instrument: REKO:CN 
Downloading instrument: FW:CN 
Downloading instrument: SEB:CN 
Downloading instrument: APC:CN 
Downloading instrument: NEE:CN 
Downloading instrument: INO.UN:CN 
Downloading instrument: TLG:CN 
Downloading instrument: PUR:CN 
Downloading instrument: LEM:CN 
Downloading instrument: GMA:CN 
Downloading instrument: ZMA:CN 
Downloading instrument: LA:CN 
Downloading instrument: IOG:CN 
Downloading instrument: SMM:CN 
Downloading instrument: PUMA:CN 
Downloading instrument: RMK:CN 
Downloading instrument: STC:CN 
Downloading instrument: CRX:CN 
Downloading instrument: CAR.UN:CN 
Downloading instrument: DOO:CN 
Downloading instrument: OSF.UN:CN 
Downloading instrument: AJX:CN 
Downloading instrument: NA:CN 
Downloading instrument: REF.UN:CN 
Downloading instrument: SHOP:CN 
Downloading instrument: ALD:CN 
Downloading instrument: FRII:CN 
Downloading instrument: EU:CN 
Downloading instrument: ATH:CN 
Downloading instrument: CFW:CN 
Downloading instrument: RBA:CN 
Downloading instrument: IFR:CN 
Downloading instrument: NCU:CN 
Downloading instrument: DOL:CN 
Downloading instrument: RGX:CN 
Downloading instrument: IVX:CN 
Downloading instrument: RYO:CN 
Downloading instrument: CAT:CN 
Downloading instrument: RPR:CN 
Downloading instrument: FTS:CN 
Downloading instrument: SLAU:CN 
Downloading instrument: ANX:CN 
Downloading instrument: AQN:CN 
Downloading instrument: SPN:CN 
Downloading instrument: PSI:CN 
Downloading instrument: QTA:CN 
Downloading instrument: L:CN 
Downloading instrument: KUB:CN 
Downloading instrument: RPI.UN:CN 
Downloading instrument: CE:CN 
Downloading instrument: VLE:CN 
Downloading instrument: VGD:CN 
Downloading instrument: COM:CN 
Downloading instrument: GPS:CN 
Downloading instrument: SWP:CN 
Downloading instrument: MRD:CN 
Downloading instrument: CMG:CN 
Downloading instrument: BU:CN 
Downloading instrument: MLN.:CN 
Downloading instrument: MDI:CN 
Downloading instrument: ASP:CN 
Downloading instrument: IMP:CN 
Downloading instrument: VQS:CN 
Downloading instrument: TTR:CN 
Downloading instrument: MTT:CN 
Downloading instrument: KPT:CN 
Downloading instrument: EOX:CN 
Downloading instrument: MFI:CN 
Downloading instrument: III:CN 
Downloading instrument: IPL:CN 
Downloading instrument: MAI:CN 
Downloading instrument: FGR:CN 
Downloading instrument: CLIQ:CN 
Downloading instrument: CG:CN 
Downloading instrument: POW:CN 
Downloading instrument: VDO.H:CN 
Downloading instrument: CHH:CN 
Downloading instrument: SOLR:CN 
Downloading instrument: MTY:CN 
Downloading instrument: DRX:CN 
Downloading instrument: MAV:CN 
Downloading instrument: TOS:CN 
Downloading instrument: GMO:CN 
Downloading instrument: EFR:CN 
Downloading instrument: RVX:CN 
Downloading instrument: TCS:CN 
Downloading instrument: CPH:CN 
Downloading instrument: MRE:CN 
Downloading instrument: EGL:CN 
Downloading instrument: DNX:CN 
Downloading instrument: INV:CN 
Downloading instrument: AUAU:CN 
Downloading instrument: HNZ:CN 
Downloading instrument: BLX:CN 
Downloading instrument: MBO:CN 
Downloading instrument: GS:CN 
Downloading instrument: HEM:CN 
Downloading instrument: GSI:CN 
Downloading instrument: GUG:CN 
Downloading instrument: IPT:CN 
Downloading instrument: CVX:CN 
Downloading instrument: SMY:CN 
Downloading instrument: TGZ:CN 
Downloading instrument: CCB:CN 
Downloading instrument: BCM:CN 
Downloading instrument: GVC:CN 
Downloading instrument: MIT:CN 
Downloading instrument: SCZ:CN 
Downloading instrument: FISH:CN 
Downloading instrument: ION:CN 
Downloading instrument: ACS:CN 
Downloading instrument: BAD:CN 
Downloading instrument: MCR:CN 
Downloading instrument: REI.UN:CN 
Downloading instrument: INP:CN 
Downloading instrument: AAZ:CN 
Downloading instrument: SCR:CN 
Downloading instrument: IGAM:CN 
Downloading instrument: DPM:CN 
Downloading instrument: PJC.A:CN 
Downloading instrument: ERG:CN 
Downloading instrument: SES:CN 
Downloading instrument: NNA:CN 
Downloading instrument: CXA.H:CN 
Downloading instrument: ORE:CN 
Downloading instrument: EXF:CN 
Downloading instrument: ICP:CN 
Downloading instrument: ZNC.H:CN 
Downloading instrument: GPR:CN 
Downloading instrument: CLH:CN 
Downloading instrument: CWB:CN 
Downloading instrument: IVS:CN 
Downloading instrument: LTY:CN 
Downloading instrument: RFC:CN 
Downloading instrument: CAP:CN 
Downloading instrument: DML:CN 
Downloading instrument: KFS:CN 
Downloading instrument: NFD.A:CN 
Downloading instrument: PL:CN 
Downloading instrument: AUMN:CN 
Downloading instrument: NEPT:CN 
Downloading instrument: NPC:CN 
Downloading instrument: AXE:CN 
Downloading instrument: IGX:CN 
Downloading instrument: KEG.UN:CN 
Downloading instrument: SSL:CN 
Downloading instrument: OPT:CN 
Downloading instrument: MXG:CN 
Downloading instrument: BRY:CN 
Downloading instrument: PCY:CN 
Downloading instrument: TSG:CN 
Downloading instrument: MTU:CN 
